0.017582,-0.064116,0.016391,0.001396,-0.019565,0.0021874,-0.001387,-0.0080085,0.021541,0.0023356
0.010754,-0.050196,0.021196,-0.0053793,-0.022224,-0.031505,0.0096635,-0.013015,0.013659,0.0045091
0.027689,-0.055195,-0.012274,-0.0026663,-0.0091852,0.016313,-0.012565,-0.0071469,0.01418,0.0035148
0.033386,-0.057497,-0.027848,-0.012182,-0.0069533,-0.0095917,-0.015102,-0.014739,0.00288,0.016618
0.045435,-0.061359,-0.052618,-0.012557,-0.0038562,0.0045518,-0.015125,-0.0077143,0.010458,0.0035558
0.045075,-0.056597,-0.056078,-0.011422,-0.003079,0.009083,-0.01118,-0.0042919,0.013912,-0.003652
0.017038,-0.05526,0.0059701,-0.017405,-0.024217,-0.057374,0.0019536,-0.027178,-0.0052457,0.019174
0.058261,-0.034668,-0.068271,-0.001649,0.0044853,0.024208,-0.012323,-0.014458,0.016078,-0.00516
0.056258,-0.060649,-0.084703,-0.023607,0.0069225,-0.0094613,-0.01554,0.009216,0.0093935,0.0012748
0.032508,-0.054315,-0.032743,-0.024976,-0.0049852,-0.0474,-0.0061365,-0.008523,-0.0093591,0.018852
0.048779,-0.059418,-0.071677,-0.026947,0.0085984,-0.027316,-0.014419,0.010399,0.0074922,0.0057475
0.059285,-0.057794,-0.088888,-0.018486,0.0074795,0.0080244,-0.015309,0.0072437,0.014936,-0.0045734
0.018344,-0.053685,0.0032848,-0.019071,-0.01949,-0.057671,-0.0053879,-0.031426,-0.018612,0.025032
0.066048,-0.038196,-0.08823,-0.0052345,0.0010108,0.027062,-0.0090286,-0.0068616,0.014073,-0.010484
0.054562,-0.049641,-0.082087,-0.021172,0.0090652,-0.0072141,-0.017879,0.0070461,0.010726,-0.0010154
0.026957,-0.054896,-0.01894,-0.025447,-0.011309,-0.059709,-0.00876,-0.023415,-0.019407,0.029802
0.062866,-0.024438,-0.072048,0.0040548,0.00042351,0.034579,-0.012132,-0.024041,0.012843,-0.0047765
0.04716,-0.053777,-0.069288,-0.024384,0.011563,-0.018487,-0.019794,0.0095672,0.0098741,0.0025334
0.070875,-0.039576,-0.10004,-0.0098718,0.003483,0.017651,-0.011243,0.00038266,0.010579,-0.010594
0.016293,-0.050487,0.0054971,-0.020329,-0.021611,-0.064406,-0.0026591,-0.032908,-0.019679,0.023661
0.04944,-0.052412,-0.071448,-0.024586,0.0061559,-0.024284,-0.01863,0.007095,0.007901,0.0046221
0.047917,-0.058682,-0.061452,-0.025245,2.5969e-05,-0.033083,-0.018356,-0.0053755,-0.0081024,0.016901
0.069225,-0.011327,-0.078601,0.0085972,-0.0030492,0.037734,-0.003158,-0.020649,0.0075557,-0.012473
0.071843,-0.03874,-0.10279,-0.012124,0.0033177,0.013623,-0.01446,0.0041721,0.011442,-0.0094571
0.067548,-0.04533,-0.097621,-0.015518,0.0034934,0.00744,-0.014866,0.008098,0.0092475,-0.005983
0.065825,-0.022146,-0.082557,-0.0074573,-0.003967,0.012785,-0.019423,-0.0022294,0.009445,-0.0034261
0.071644,-0.016932,-0.087799,0.003775,-0.0026397,0.033597,-0.0089327,-0.015643,0.0096931,-0.012146
0.065905,-0.0069367,-0.072654,0.0078703,-0.0089393,0.037702,-0.011073,-0.023029,0.0099907,-0.0089432
0.077457,0.011324,-0.076553,0.0082492,-0.012749,0.024783,-0.0071028,-0.0019862,0.0055997,-0.010574
0.072571,0.028168,-0.055408,0.0074356,-0.020735,0.019869,-0.021442,-0.002108,0.0097746,-0.00085226
0.07547,0.064244,-0.028204,0.027048,-0.020253,0.016923,-0.0083844,-0.020007,0.0057388,0.0018248
0.011061,-0.055189,0.048868,0.012528,0.010116,0.026385,-0.027863,0.0088373,-0.014393,0.01012
0.010143,-0.048421,0.048034,0.013422,0.012785,0.028266,-0.016486,0.005221,-0.0046766,0.02079
0.01287,-0.060123,0.034931,0.011174,0.003957,0.026157,-0.036816,0.0024879,-0.030798,0.0023536
-0.0015055,-0.052899,0.046564,0.014753,-0.00049485,0.025966,-0.038851,0.0014349,-0.037444,-0.0074584
0.017836,-0.048971,0.025062,0.0093134,0.017534,0.025735,-0.032415,0.0011557,-0.033919,0.010531
0.018639,-0.031605,0.028346,0.011319,0.023368,0.027741,-0.015885,-0.012283,0.004791,0.024192
0.027956,-0.04194,0.0036112,0.0032472,0.016908,0.018008,-0.031802,-0.0087501,-0.012722,0.019357
-0.0095532,-0.041828,0.04368,0.012574,0.01046,0.019164,-0.037799,0.00094395,-0.022801,-0.0019075
-0.00026936,-0.036951,0.049951,0.0041902,0.023362,0.020274,-0.0314,0.0059129,-0.0043795,0.002361
0.015028,-0.028835,0.02271,0.0089983,0.021632,0.017601,-0.028081,-0.0088068,-0.013849,0.012686
0.0081091,-0.012251,0.030538,0.0092141,0.025303,0.0058936,-0.021789,-0.004507,-0.0031758,0.011419
-0.0042494,0.00072422,0.030639,-0.041114,0.031182,0.0059176,-0.023124,-0.0049843,0.010598,-0.014083
0.020975,0.0046885,0.036367,-0.000414,0.057347,-0.01456,-0.035482,0.0188,0.01949,0.0015537
0.010407,-0.0076745,0.038264,-0.016793,0.041141,-0.0039226,-0.029495,0.0088182,0.012559,-0.0040758
0.028978,0.01288,0.027719,0.0052852,0.063367,-0.023724,-0.02562,0.0063174,0.02493,0.00071003
-0.02837,0.01931,0.027705,-0.068693,0.021291,0.014237,-0.0062919,-0.015241,0.0089543,-0.01457
0.029496,0.0086556,0.028121,-0.0022126,0.064652,-0.027948,-0.034671,0.019217,0.028194,0.00025733
-0.02352,0.03405,0.010105,-0.041553,-0.022548,0.0089995,-0.0063541,0.0029503,-0.0043182,0.0058303
-0.013161,0.015495,0.031939,-0.061025,0.025309,0.012094,-0.012593,-0.013952,0.011759,-0.020286
0.036268,0.018853,0.019432,-0.00030133,0.061605,-0.030551,-0.030906,0.013738,0.034808,-0.00033395
0.037154,0.056742,0.032567,-0.0040068,0.03853,-0.017946,-0.016326,-0.0088328,0.027189,-0.0028351
0.020599,0.0077916,0.01929,-0.040611,0.040263,-0.018453,-0.02191,0.0050842,0.026971,-0.016054
0.048681,0.085693,0.016597,-0.0087206,-0.048514,-0.00081332,-0.019962,0.024506,0.00043019,0.012179
-0.0049799,0.04907,0.020621,-0.061844,-0.023865,0.011977,-0.0027325,0.0044411,-0.0017479,-0.0031785
-0.035983,0.0405,0.014414,-0.06498,-0.012162,0.014225,0.000482,-0.0046054,-0.00022887,0.0024424
-0.016336,0.033239,0.029861,-0.079899,0.020591,0.011391,0.0012376,-0.013633,0.013397,-0.019755
0.065396,0.095925,0.018741,0.01859,-0.014054,-0.010663,-0.018165,-0.00029176,0.016168,0.010968
0.037594,0.027655,0.019882,-0.0013578,0.045217,-0.027761,-0.0334,0.02125,0.031167,0.0014776
0.052976,0.08183,0.024405,0.0077128,0.010613,-0.017375,-0.018265,-0.00011239,0.024678,0.004152
-0.08092,0.034316,-0.0030328,-0.048723,0.012175,0.017016,0.0076647,-0.015289,0.0044983,0.015211
-0.0038309,0.031384,0.034194,-0.079392,0.012555,0.0087553,7.3431e-05,-0.010674,0.012407,-0.02661
0.059744,0.083964,0.010275,0.00051874,-0.02466,-0.010221,-0.028178,0.026121,0.017627,0.010141
0.00011317,0.0404,0.030915,-0.080012,0.0011492,0.010339,-0.0020435,-0.0013337,0.0096501,-0.021498
0.007289,0.057776,0.029922,-0.065201,-0.0028612,0.0053739,-0.0065092,0.0023541,0.01335,-0.0099773
0.045442,0.052278,0.020483,0.00098142,0.025732,-0.024014,-0.027762,0.021679,0.027015,0.0018821
0.059286,0.087132,0.022777,0.0062413,-0.0034913,-0.019576,-0.025005,0.018677,0.023557,0.0067262
0.0038873,0.038059,0.032177,-0.074185,0.0090622,0.0078164,-0.003071,-0.0052557,0.013088,-0.023788
0.032074,-0.047819,-0.01761,0.0027933,-0.0046384,0.030222,-0.0099152,-0.015966,0.015236,0.0040629
0.03903,-0.046231,-0.035433,-0.0011125,-0.0022215,0.02606,-0.010877,-0.014074,0.01494,0.00067976
0.040015,-0.034756,-0.034068,0.0016917,0.00078026,0.032317,-0.0056745,-0.015728,0.015988,0.0031381
0.059521,-0.021046,-0.063433,0.0079032,0.0018307,0.038268,-0.0082382,-0.02408,0.0089418,-0.0061557
0.069164,0.013369,-0.061785,0.016685,-0.0107,0.03662,-0.007838,-0.027738,0.0071972,-0.0075504
0.029685,0.038029,0.022001,0.018078,0.043854,-0.0096802,-0.012711,-0.024326,0.018322,0.0073138
0.07006,0.07786,-0.006149,0.033762,-0.01338,0.0089261,0.00063456,-0.028527,0.0018829,0.0035798
0.041553,0.037132,0.017984,0.01946,0.037564,-0.0062231,-0.018702,-0.028697,0.024948,0.0052371
0.054961,0.060275,0.0097972,0.031022,0.013901,-0.00093728,0.0012274,-0.034936,0.0079798,0.0032224
0.061867,0.07644,0.010336,0.030275,0.0057583,-0.00084863,-0.0017299,-0.034142,0.010077,0.004298
0.054666,0.05636,0.0090719,0.023678,0.02519,-0.0050526,-0.0077499,-0.029626,0.018328,0.0012348
0.060101,0.077126,0.01327,0.02986,0.0074307,-0.0050612,-0.0042222,-0.029901,0.012167,0.0066832
0.069223,0.097854,0.0048097,0.015611,-0.050401,0.00072667,-0.018539,0.017197,0.00090399,0.014538
0.068846,0.092281,0.011249,0.031513,-0.014146,-0.0039647,-0.0030478,-0.014773,0.0042118,0.0081144
0.062578,0.10091,0.011091,0.0062257,-0.04956,-0.0036508,-0.019229,0.025737,0.0024326,0.015644
0.063684,0.10167,0.01884,0.014025,-0.03394,-0.0072818,-0.016793,0.010561,0.0067668,0.014887
0.060812,0.098228,0.012465,0.004428,-0.03959,-0.0034518,-0.019749,0.017129,0.0080136,0.013761
-0.046922,0.025336,0.012232,-0.056195,0.012846,0.017916,0.00070747,-0.018548,0.0049137,6.5313e-05
-0.073336,0.025405,0.0019537,-0.052053,0.014466,0.018344,0.0027627,-0.015286,0.0039007,0.010184
-0.03408,0.024428,0.016708,-0.061504,0.0095644,0.014047,0.0035201,-0.010897,0.0053263,-0.011664
-0.073307,0.031642,0.0033644,-0.065847,0.011062,0.018475,0.010999,-0.014206,0.0027258,0.0076547
-0.07279,0.0066713,0.0040933,-0.015467,0.013815,0.016142,-0.012206,-0.0094337,-0.0030306,0.0069046
-0.065813,0.021834,0.0054681,-0.026943,0.019094,0.012307,-0.011633,-0.014667,0.0061949,0.011251
0.026394,-0.022158,0.0059156,0.0078396,0.024618,0.015879,-0.026057,-0.02293,-0.00011183,0.014788
0.030878,-0.0043727,0.0208,0.024296,0.02651,0.021731,-0.0080485,-0.032097,-0.0036676,0.013259
0.018589,-0.0073335,0.032382,0.0092685,0.05373,-0.0021606,-0.028626,-0.0037104,0.010055,0.0069092
0.022086,-0.0033845,0.022361,0.0098667,0.025921,0.0098626,-0.015525,-0.027321,0.0016331,0.0039405
0.039088,-0.035831,-0.021881,0.0089461,0.0044059,0.037409,-0.010715,-0.024875,0.0098889,0.0094712
-0.0068637,-0.055332,0.05526,0.016778,-0.0090979,0.018228,-0.016747,0.0069206,-0.0090326,-0.0052993
0.0039101,-0.054837,0.044961,0.0044487,-0.025629,-0.012608,-0.0094426,-0.016468,0.00034451,-0.010819
-0.020317,-0.03913,0.031455,0.010317,-0.0098266,0.009189,-0.031662,-0.0096818,-0.01804,-0.023111
-0.0022834,-0.056136,0.050998,0.014873,-0.011676,0.014711,-0.02971,-0.0022659,-0.024112,-0.013463
-0.03204,-0.037793,0.030196,0.021025,-0.00081496,0.01752,-0.034389,0.0011379,-0.027487,-0.015085
-0.0056022,-0.04845,0.04004,0.015584,-0.00072471,0.025771,-0.038257,-0.0024432,-0.029932,-0.0048354
-0.02932,-0.036978,0.036289,0.011946,-0.0042959,0.018467,-0.034206,-0.005838,-0.021012,-0.018583
-0.005506,-0.047011,0.051371,0.0095843,0.0078562,0.027996,-0.035588,0.0042129,-0.023948,-0.0045727
-0.045833,-0.015127,0.02438,-0.0069413,0.012065,0.02236,-0.026514,-0.0084346,-0.011333,-0.0017924
-0.15873,0.02465,-0.038955,0.025782,0.003531,-0.0042938,-0.00013014,0.0039367,0.0057147,0.012708
-0.053856,0.0052237,0.0041974,-0.010252,-0.021509,-0.0014793,-0.0093667,-0.0038407,-0.0090133,-0.00782
-0.051245,0.016198,0.0016874,-0.018675,-0.023264,0.002695,-0.00731,-0.0010257,-0.0085863,-0.002852
0.029776,0.029401,0.0052699,-0.0067201,-0.038359,0.016608,-0.020701,0.0025042,-0.0030482,0.011229
-0.064396,0.037447,0.0011653,-0.046427,-0.011828,0.013037,0.0024667,-0.004706,-0.0021178,0.011595
0.051977,0.079394,0.0037707,-0.0039637,-0.051374,0.0049963,-0.024463,0.020272,0.0027592,0.01496
0.063874,0.093413,0.0069729,0.0055748,-0.047351,-0.0037638,-0.025139,0.02686,0.006345,0.015478
-0.040757,0.046142,0.011699,-0.065966,-0.0065222,0.014335,0.0061524,-0.0046417,0.0024602,0.0068178
-0.0081881,-0.047807,0.027967,0.0088791,-0.028237,-0.01829,-0.01797,-0.019329,-0.0072851,-0.031507
-0.026956,-0.039683,0.02659,0.018208,-0.029508,-0.020248,-0.0077782,-0.012508,0.0067034,-0.045721
-0.030423,-0.040562,0.021853,0.021436,-0.028182,-0.018203,-0.014571,-0.010958,0.002811,-0.045004
-0.0034865,-0.049708,0.027796,0.0039675,-0.030917,-0.033437,-0.0093927,-0.022484,-0.0029867,-0.026786
