100 , -0.1517678 , 0.0077995 , 0.4613396 , 0.0038580
101 , -0.0477934 , 0.4340959 , 0.1628310 , 0.2202417
102 , -0.1115335 , 0.0461719 , 0.4021210 , 0.0197489
103 , -0.0386674 , 0.5368934 , 0.0559527 , 0.6557917
104 , -0.1173934 , 0.0521231 , 0.3140046 , 0.0173174
105 , 0.0256444 , 0.6460582 , -0.1051746 , 0.5391335
106 , -0.0809043 , 0.1882399 , 0.2799481 , 0.0250803
107 , -0.0205719 , 0.7442782 , 0.0973063 , 0.3997108
108 , -0.0793555 , 0.2056339 , 0.2344231 , 0.0552864
109 , 0.0166023 , 0.7952736 , 0.0340339 , 0.7640907
10 , -0.0038023 , 0.9514703 , 0.0892101 , 0.4275153
110 , -0.0380944 , 0.5412716 , 0.2274350 , 0.0668083
111 , -0.0700236 , 0.2485940 , 0.2396684 , 0.0482378
112 , 0.1163954 , 0.0459037 , -0.2366811 , 0.1001582
113 , -0.0399643 , 0.5065660 , -0.0392523 , 0.7995260
114 , 0.0307042 , 0.5914780 , 0.0818424 , 0.6842219
115 , 0.1017834 , 0.0735268 , -0.2209770 , 0.1394728
116 , -0.1179317 , 0.0478557 , 0.3173185 , 0.0196339
117 , -0.0133065 , 0.8128582 , -0.1039011 , 0.5360287
118 , 0.0898855 , 0.1423743 , -0.0872481 , 0.5065207
119 , -0.1292102 , 0.0316550 , 0.0627200 , 0.6885202
11 , -0.0172640 , 0.7783681 , 0.1555260 , 0.2083377
120 , 0.0856207 , 0.1374744 , -0.2104075 , 0.2626955
121 , -0.0286386 , 0.6395524 , 0.0012173 , 0.9920213
122 , 0.0720959 , 0.2120883 , 0.0715574 , 0.6060440
123 , -0.0403538 , 0.4964244 , 0.1115181 , 0.4283320
124 , -0.0219355 , 0.7152843 , 0.1816246 , 0.1910357
125 , -0.0690528 , 0.2433234 , 0.0969335 , 0.5843781
126 , 0.0504750 , 0.3964071 , -0.1502688 , 0.3183289
127 , -0.0728452 , 0.2096450 , 0.3383201 , 0.0423847
128 , 0.0235746 , 0.6760398 , -0.1708710 , 0.3854593
129 , -0.0631764 , 0.2775038 , 0.0293841 , 0.8600442
12 , 0.0397401 , 0.5267228 , 0.0010869 , 0.9923471
130 , 0.0338721 , 0.5825614 , 0.0314146 , 0.8016094
131 , -0.1109063 , 0.0538747 , 0.3826990 , 0.0172702
132 , 0.0380380 , 0.4977343 , 0.1213952 , 0.5313024
133 , 0.0570832 , 0.3266146 , -0.0669076 , 0.6541210
134 , -0.0353895 , 0.5543600 , -0.1114542 , 0.4360935
135 , -0.0699791 , 0.1987514 , 0.1415220 , 0.5008192
136 , -0.0332693 , 0.5784003 , -0.1209157 , 0.3810828
137 , -0.0107873 , 0.8473958 , -0.0063274 , 0.9675987
138 , -0.0852866 , 0.1333281 , 0.0791136 , 0.6964816
139 , -0.0559064 , 0.3387279 , 0.0938516 , 0.5188041
13 , 0.1053353 , 0.0717456 , -0.3518231 , 0.0421759
140 , -0.0349757 , 0.5417695 , -0.1902065 , 0.1932083
141 , -0.0036892 , 0.9508850 , -0.0475438 , 0.7556528
142 , 0.0198519 , 0.7245423 , 0.0201247 , 0.8992431
143 , 0.0692433 , 0.2237248 , -0.3255679 , 0.1437763
144 , 0.0719925 , 0.2236425 , -0.0165824 , 0.9065591
145 , -0.0353625 , 0.5731079 , 0.0776841 , 0.5671574
146 , 0.0478076 , 0.4026251 , -0.1858565 , 0.3193731
147 , 0.1357680 , 0.0155677 , -0.2049912 , 0.2601956
148 , -0.0080193 , 0.8896806 , 0.0845835 , 0.6262838
149 , 0.0653180 , 0.2933760 , -0.1742239 , 0.1872430
14 , -0.1196673 , 0.0381465 , 0.1197904 , 0.4449062
150 , 0.0021519 , 0.9714601 , -0.0946782 , 0.5372449
151 , 0.1035260 , 0.0575736 , -0.4370019 , 0.0407662
152 , 0.0092491 , 0.8750317 , -0.2260599 , 0.1035593
153 , -0.0226015 , 0.6977091 , -0.2821709 , 0.0490090
154 , 0.0032055 , 0.9548889 , -0.0168719 , 0.9245200
155 , 0.0887798 , 0.1204965 , -0.2417333 , 0.1217876
156 , 0.0571632 , 0.3238735 , -0.1952819 , 0.2197707
157 , 0.0526773 , 0.3869604 , -0.2130838 , 0.1147930
158 , 0.0509608 , 0.3665861 , 0.0205453 , 0.8965908
159 , 0.0131477 , 0.8196701 , -0.2558916 , 0.0818656
15 , -0.1164685 , 0.0493013 , 0.3697376 , 0.0051476
160 , 0.0314143 , 0.5987746 , -0.2508503 , 0.0683340
161 , 0.0791705 , 0.1693362 , 0.1706220 , 0.3242730
162 , 0.0042588 , 0.9421396 , 0.2387845 , 0.1066381
163 , 0.0120288 , 0.8441994 , 0.0192343 , 0.8813764
164 , -0.0071088 , 0.9018852 , 0.1255550 , 0.3659649
165 , 0.0198365 , 0.7242127 , -0.0044487 , 0.9833027
